"","X","imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","movie_id.1","comput","campus","holiday","riot","terror","escap","wish","love","movie_id","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family"
"1484",1484,6.7,11150,2012,9,1.85,"Color",12,12,9,0,0,0,11150,0,0,0,0,0,0,0,0,11150,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1485",1485,7.6,11203,2003,9,1.85,"Color",13,18,12,0,0,0,11203,0,0,0,0,0,0,0,0,11203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1486",1486,5.1,11207,2011,24,2.35,"Color",58,23,14,0,0,0,11207,0,0,0,0,0,0,0,0,11207,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
"1487",1487,6.8,11218,1999,23,2.35,"Color",22,50,13,0,0,0,11218,0,0,0,0,0,0,0,0,11218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1488",1488,6.6,11239,1991,19,1.85,"Color",13,29,13,0,0,1,11239,0,0,0,0,0,0,0,0,11239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1489",1489,5.6,11256,2000,19,2.35,"Color",23,29,10,0,0,0,11256,0,0,0,0,0,0,0,0,11256,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1490",1490,5.7,11265,2005,7,2.4,"Color",18,25,14,0,0,0,11265,0,0,0,0,0,0,0,0,11265,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1491",1491,4.4,11267,2011,49,2.35,"Color",32,12,16,0,0,0,11267,0,0,0,0,0,0,0,0,11267,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1492",1492,4.5,11304,2004,38,2.35,"Color",45,25,14,0,0,0,11304,0,0,0,0,0,0,0,0,11304,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"1493",1493,3.9,11310,1980,10,2.35,"Color",14,21,11,0,0,0,11310,0,0,0,0,0,0,0,0,11310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1494",1494,6.7,11351,2008,21,1.85,"Color",31,29,15,0,0,0,11351,0,0,0,0,0,0,0,1,11351,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1495",1495,8,11381,2000,8,2.35,"Color",5,15,13,0,0,0,11381,0,0,0,0,0,0,0,0,11381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1496",1496,6.9,11403,1994,26,1.85,"Color",6,12,10,0,0,0,11403,0,0,0,0,0,0,0,0,11403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1497",1497,6.2,11406,2007,13,2.35,"Color",19,20,14,0,0,0,11406,0,0,0,0,0,0,0,0,11406,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"1498",1498,7.2,11427,1995,9,1.85,"Color",21,29,17,0,0,0,11427,0,0,0,0,0,0,0,0,11427,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1499",1499,7.5,11428,2011,27,2.35,"Color",14,13,11,0,0,0,11428,0,0,0,0,0,0,0,0,11428,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1500",1500,6.1,11443,1998,8,2.35,"Color",22,29,10,0,0,0,11443,0,0,0,0,0,0,0,0,11443,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1501",1501,6.7,11481,2004,6,1.85,"Color",12,16,15,0,0,0,11481,0,0,0,0,0,0,0,0,11481,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"1502",1502,7.8,11492,2008,31,2.35,"Color",18,17,17,0,0,0,11492,0,0,0,0,0,0,0,0,11492,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1503",1503,5.2,11515,2011,9,1.33,"Color",30,15,15,0,0,0,11515,0,0,0,0,0,0,0,0,11515,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1504",1504,6.5,11520,1986,16,2.35,"Color",16,18,10,0,0,0,11520,0,0,0,0,0,0,0,0,11520,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1505",1505,5.4,11556,2012,8,2.35,"Color",16,18,15,0,0,0,11556,0,0,0,0,0,0,0,0,11556,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1506",1506,8.2,11566,1979,15,2.35,"Color",9,18,14,0,0,0,11566,0,0,0,0,0,1,0,0,11566,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1507",1507,7.8,11577,1982,11,1.85,"Color",5,21,18,0,0,1,11577,0,0,0,0,0,0,0,0,11577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1508",1508,5.4,11582,1985,45,1.85,"Color",14,15,11,0,1,0,11582,0,0,0,0,0,0,0,0,11582,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1509",1509,6.2,11584,2010,13,2.35,"Color",20,8,15,0,0,0,11584,0,0,0,0,0,0,0,0,11584,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1510",1510,7,11594,1999,12,2.35,"Color",20,18,13,0,0,0,11594,0,0,0,0,0,0,0,1,11594,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1511",1511,6.2,11602,2006,33,1.85,"Color",14,29,12,0,0,0,11602,0,0,0,0,0,0,0,0,11602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1512",1512,6.1,11615,2001,19,1.85,"Color",19,18,19,0,0,0,11615,0,0,0,0,0,0,0,0,11615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1513",1513,5.8,11629,2010,13,2.35,"Color",26,35,13,0,0,0,11629,0,0,0,0,0,0,0,1,11629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1514",1514,7.9,11635,2000,19,2.35,"Black and White",21,10,13,0,0,0,11635,0,0,0,0,0,0,0,0,11635,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1515",1515,7.6,11642,2007,18,2.35,"Color",15,21,17,0,0,1,11642,0,0,0,0,0,0,0,0,11642,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1516",1516,6.8,11647,2002,4,1.85,"Color",18,14,13,0,0,0,11647,0,0,0,0,0,0,0,0,11647,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1517",1517,7.2,11653,1999,26,1.85,"Color",20,20,20,0,0,0,11653,0,0,0,0,0,0,0,0,11653,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1518",1518,6.5,11661,2002,24,1.85,"Color",25,10,13,0,0,0,11661,0,0,0,0,0,0,0,1,11661,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"1519",1519,8,11662,1974,18,1.85,"Black and White",6,13,13,0,0,1,11662,0,0,0,0,0,0,0,0,11662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1520",1520,6.6,11663,2011,8,2.35,"Color",21,12,17,0,1,0,11663,0,0,0,0,0,0,0,0,11663,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"1521",1521,6.1,11674,2007,40,1.85,"Color",44,17,15,0,0,0,11674,0,0,0,0,0,0,0,0,11674,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"1522",1522,7.8,11685,2014,8,2.35,"Black and White",22,24,12,0,0,0,11685,0,0,0,0,0,0,0,0,11685,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"1523",1523,5.6,11710,2001,19,1.85,"Color",48,12,15,0,0,0,11710,0,0,0,0,0,0,0,0,11710,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"1524",1524,6,11747,2015,7,2.35,"Color",15,17,11,0,0,0,11747,0,0,0,0,0,0,0,0,11747,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1525",1525,7.2,11755,1998,11,1.85,"Color",5,23,12,0,0,0,11755,0,0,0,0,0,0,0,0,11755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1526",1526,6.7,11760,2006,13,1.85,"Color",13,17,10,0,0,0,11760,0,0,0,0,0,0,0,0,11760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1527",1527,8.5,11777,2003,11,1.85,"Black and White",19,14,10,0,0,0,11777,0,0,0,0,0,0,1,0,11777,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"1528",1528,7.3,11779,1998,14,2.35,"Color",35,12,12,0,0,0,11779,0,0,0,0,0,0,0,0,11779,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1529",1529,6.7,11795,2003,13,1.85,"Color",28,18,12,0,0,0,11795,0,0,0,0,0,0,0,0,11795,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1530",1530,7.3,11809,2009,18,2.35,"Color",13,23,17,0,0,0,11809,0,0,0,0,0,0,0,0,11809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1531",1531,7.7,11813,2008,10,1.78,"Color",22,9,10,0,0,0,11813,0,0,0,0,0,0,0,0,11813,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"1532",1532,5.7,11816,2014,14,2.35,"Color",27,40,11,0,0,0,11816,0,0,0,0,0,0,0,0,11816,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1533",1533,6.4,11824,2011,13,2.35,"Color",14,18,13,0,0,0,11824,0,0,0,0,0,0,0,0,11824,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1534",1534,7.2,11853,1985,9,2.35,"Color",26,29,11,0,0,0,11853,0,0,0,0,0,0,0,0,11853,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"1535",1535,7.1,11866,2013,11,1.85,"Color",20,24,26,0,0,0,11866,0,0,0,0,0,0,0,0,11866,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1536",1536,5.5,11872,1994,21,1.85,"Color",28,18,14,0,0,0,11872,0,0,0,0,0,0,0,0,11872,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1537",1537,6.9,11882,2003,16,2.35,"Color",31,30,14,0,0,0,11882,0,0,0,0,0,0,0,0,11882,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"1538",1538,6.2,11896,1982,15,1.85,"Color",24,25,11,0,0,0,11896,0,0,0,0,0,0,0,0,11896,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1539",1539,5.5,11897,2003,13,1.85,"Color",6,7,11,0,0,0,11897,0,0,0,0,0,0,0,0,11897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1540",1540,8,11898,1993,12,2.35,"Color",35,12,9,0,0,0,11898,0,0,0,0,0,0,0,0,11898,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1541",1541,6.4,11930,2005,21,1.85,"Color",19,21,12,0,0,0,11930,0,0,0,0,0,0,0,0,11930,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"1542",1542,7.2,11955,1981,20,2.35,"Color",13,16,16,0,0,0,11955,0,0,0,0,0,0,0,0,11955,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1543",1543,7.3,11956,1982,24,2.35,"Color",38,10,11,0,1,0,11956,0,0,0,0,0,0,0,0,11956,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"1544",1544,6.9,11957,2008,34,2.35,"Color",15,22,11,0,0,0,11957,0,0,0,0,0,0,0,0,11957,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1545",1545,7.4,11993,1996,5,1.85,"Color",28,20,18,0,0,0,11993,0,0,0,0,0,0,0,0,11993,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1546",1546,5.8,12033,2011,5,2.35,"Color",9,9,18,0,0,0,12033,0,0,0,0,0,0,0,0,12033,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1547",1547,5,12061,2004,8,1.85,"Color",31,21,11,0,0,0,12061,0,0,0,0,0,0,0,0,12061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1548",1548,3.9,12078,2001,14,1.85,"Color",29,20,18,0,0,0,12078,0,0,0,0,0,0,0,0,12078,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"1549",1549,5.3,12087,2005,12,1.85,"Color",6,12,15,0,0,0,12087,0,0,0,0,0,0,0,0,12087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1550",1550,4.3,12099,1993,36,1.85,"Color",23,15,11,0,0,0,12099,0,0,0,0,1,0,0,0,12099,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1551",1551,8,12112,1988,8,1.85,"Color",5,14,10,0,0,1,12112,0,0,0,0,0,0,0,0,12112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1552",1552,7.4,12125,2015,14,2.35,"Color",21,35,13,0,0,0,12125,0,0,0,0,0,0,0,0,12125,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"1553",1553,7.3,12129,1973,7,1.85,"Color",13,14,11,0,0,1,12129,0,0,0,0,0,0,0,0,12129,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1554",1554,7.4,12137,1994,18,2.35,"Color",38,7,12,0,0,0,12137,0,0,0,0,0,0,0,1,12137,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
"1555",1555,7.8,12141,2014,14,2.35,"Color",27,6,12,0,0,0,12141,0,0,0,0,0,0,0,0,12141,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1556",1556,6.9,12144,2011,15,2.35,"Color",12,12,12,0,0,0,12144,0,0,0,0,0,0,0,0,12144,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1557",1557,5.3,12170,2016,10,2.35,"Color",14,25,9,0,0,0,12170,0,0,0,0,0,0,0,0,12170,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1558",1558,5,12171,1996,6,1.85,"Color",12,24,17,0,0,0,12171,0,0,0,0,0,0,0,0,12171,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1559",1559,7.2,12180,2000,17,1.85,"Color",19,15,13,0,0,0,12180,0,0,0,0,0,0,0,0,12180,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1560",1560,7,12183,2008,15,2.35,"Color",15,18,13,0,0,0,12183,0,0,0,0,0,0,0,0,12183,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1561",1561,5.4,12212,2012,27,2.35,"Color",6,18,9,0,1,0,12212,0,0,0,0,0,0,0,0,12212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",1562,5.6,12256,2002,21,1.85,"Color",14,7,18,1,0,0,12256,0,0,0,0,0,0,0,0,12256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1563",1563,6.6,12259,2005,11,2.35,"Color",12,28,12,0,0,0,12259,0,0,0,0,0,0,0,0,12259,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1564",1564,6.8,12269,1989,11,1.85,"Color",28,18,9,0,0,0,12269,0,0,0,0,0,0,0,1,12269,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1565",1565,5.6,12283,2005,26,1.85,"Color",20,16,12,0,0,0,12283,0,0,0,0,0,0,0,0,12283,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1566",1566,6.9,12290,1992,13,2.35,"Color",15,18,13,0,0,0,12290,0,0,0,0,1,0,0,0,12290,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1567",1567,5.7,12311,2012,12,2.35,"Color",6,43,11,0,0,0,12311,0,0,0,0,0,0,0,0,12311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1568",1568,6.4,12337,2012,13,2.35,"Color",23,18,12,0,0,0,12337,0,0,0,0,0,0,0,0,12337,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1569",1569,6.4,12347,1999,9,1.85,"Color",12,24,13,0,0,0,12347,0,0,0,0,0,0,0,0,12347,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1570",1570,7.7,12352,2010,18,2.35,"Color",15,29,15,0,0,0,12352,0,0,0,0,0,0,0,0,12352,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1571",1571,7.3,12360,1996,19,1.85,"Color",20,15,17,0,0,0,12360,0,0,0,0,0,0,0,0,12360,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"1572",1572,4.2,12384,1987,6,1.85,"Color",38,29,10,0,0,0,12384,0,0,0,0,0,0,0,0,12384,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"1573",1573,5.1,12425,2015,14,1.85,"Color",15,23,15,0,0,0,12425,0,0,0,0,0,0,0,0,12425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1574",1574,7.6,12443,2012,20,1.85,"Color",21,20,9,0,0,0,12443,0,0,0,0,0,0,0,0,12443,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1575",1575,5.3,12447,2003,5,1.85,"Color",19,18,16,0,0,1,12447,0,0,0,0,0,0,0,0,12447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1576",1576,4.6,12459,1999,22,1.85,"Color",6,20,12,0,0,0,12459,0,0,0,0,0,0,0,0,12459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1577",1577,4.9,12484,1991,34,1.85,"Color",30,15,11,0,0,0,12484,0,0,0,0,0,0,0,0,12484,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"1578",1578,6.2,12498,2012,10,2.35,"Color",29,12,14,0,0,0,12498,0,0,0,0,0,0,0,0,12498,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"1579",1579,7.2,12536,2006,11,1.85,"Color",5,9,12,0,0,0,12536,0,0,0,0,0,0,0,0,12536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1580",1580,5.3,12551,2000,15,1.85,"Color",24,44,17,0,0,0,12551,0,0,0,0,0,0,0,0,12551,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"1581",1581,1.9,12558,2008,14,1.85,"Color",6,20,14,0,0,0,12558,0,0,0,0,0,0,0,0,12558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1582",1582,6.5,12561,2005,7,2.35,"Color",11,32,10,0,0,0,12561,0,0,0,0,0,0,0,0,12561,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1583",1583,5.8,12576,2008,34,1.85,"Color",38,12,15,0,0,0,12576,0,0,0,0,0,0,0,0,12576,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"1584",1584,6.9,12590,1967,19,2.35,"Color",25,14,16,0,0,0,12590,0,0,0,0,0,0,0,0,12590,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1585",1585,5.2,12612,1994,11,1.85,"Color",13,12,15,0,0,1,12612,0,0,0,0,0,1,0,0,12612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1586",1586,5.3,12648,2013,48,2.35,"Color",29,9,15,0,0,0,12648,0,0,0,0,0,0,0,0,12648,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"1587",1587,6.7,12669,1971,20,2.35,"Color",25,14,16,0,0,1,12669,0,0,0,0,0,0,0,0,12669,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1588",1588,6.2,12670,1986,16,2.35,"Color",14,18,16,0,0,0,12670,0,0,0,0,0,0,0,0,12670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1589",1589,7.8,12674,1986,16,1.85,"Color",5,12,13,0,0,0,12674,0,0,0,0,0,0,0,0,12674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1590",1590,6.7,12677,2011,12,2.35,"Color",5,13,14,0,0,0,12677,0,0,0,0,0,0,0,0,12677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1591",1591,6.9,12688,2014,9,1.85,"Color",21,18,12,0,0,0,12688,0,0,0,0,0,0,0,0,12688,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1592",1592,2.3,12689,2005,17,2.35,"Color",13,16,25,0,0,0,12689,0,0,0,0,0,0,0,0,12689,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1593",1593,6.9,12699,2006,16,2.35,"Color",20,24,11,0,0,0,12699,0,0,0,0,0,0,0,1,12699,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1594",1594,8.4,12701,2013,6,2.35,"Color",22,13,12,0,1,0,12701,0,0,0,0,0,0,0,1,12701,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1595",1595,8,12712,1965,14,2.35,"Color",17,25,14,0,0,1,12712,0,0,0,0,0,0,0,0,12712,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1596",1596,7.4,12768,2009,13,1.85,"Color",13,18,12,0,0,1,12768,0,0,0,0,0,0,0,0,12768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1597",1597,7.8,12777,1991,15,1.85,"Color",11,29,12,0,0,0,12777,0,0,0,0,0,1,0,0,12777,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1598",1598,6.6,12791,2001,8,2.35,"Color",16,21,11,0,0,0,12791,0,0,0,0,0,0,0,0,12791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1599",1599,4.8,12830,2012,5,1.85,"Color",29,35,16,0,0,0,12830,0,0,0,0,0,0,0,0,12830,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"1600",1600,6.1,12864,1998,14,2.35,"Color",37,23,13,0,0,0,12864,1,0,0,0,0,0,0,0,12864,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"1601",1601,3.5,12868,1997,41,1.85,"Color",6,20,9,0,0,0,12868,0,0,0,0,0,0,0,0,12868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1602",1602,6,12871,2015,19,2.35,"Color",28,21,16,0,1,0,12871,0,0,0,0,0,0,0,0,12871,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"1603",1603,4.7,12911,2007,28,2.35,"Color",29,21,12,0,0,1,12911,0,0,0,0,0,1,0,0,12911,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1604",1604,7.4,12945,1982,14,2.35,"Color",23,24,14,0,0,0,12945,0,0,0,0,0,0,0,0,12945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1605",1605,5.4,12950,2003,8,1.85,"Color",20,18,14,0,0,0,12950,0,0,0,0,0,0,0,0,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1606",1606,6.1,12968,2001,20,2.35,"Color",14,29,16,0,0,0,12968,0,0,0,0,0,0,0,0,12968,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1607",1607,8.2,12985,1996,13,1.85,"Color",5,26,15,0,0,0,12985,0,0,0,0,0,0,0,0,12985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1608",1608,6.4,13024,2010,9,2.35,"Color",43,27,18,0,0,0,13024,0,0,0,0,0,0,0,0,13024,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"1609",1609,8.5,13050,2006,12,2.35,"Color",29,10,14,0,0,0,13050,0,0,0,0,0,0,0,0,13050,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"1610",1610,5.8,13063,2005,13,2.35,"Color",31,23,11,0,0,0,13063,0,0,0,0,0,0,0,0,13063,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"1611",1611,5.7,13081,1997,9,2.35,"Color",30,18,12,0,0,0,13081,0,0,0,0,0,0,0,0,13081,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1612",1612,7.8,13103,1987,7,1.66,"Color",13,17,13,0,0,0,13103,0,0,0,0,0,0,0,1,13103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1613",1613,5.3,13111,2008,28,1.85,"Color",20,18,8,0,0,0,13111,0,0,0,0,0,0,0,0,13111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1614",1614,7.8,13151,2005,11,2.35,"Color",31,8,10,0,1,0,13151,0,0,0,0,0,0,0,0,13151,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1615",1615,7,13162,2016,14,2.35,"Color",15,7,12,0,0,0,13162,0,0,0,0,0,0,0,0,13162,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1616",1616,5.9,13165,2009,16,1.85,"Color",14,25,12,0,0,0,13165,0,0,0,0,0,0,0,0,13165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1617",1617,4.6,13175,2005,17,1.85,"Color",31,33,8,0,0,0,13175,0,0,0,0,0,0,0,0,13175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1618",1618,7.1,13219,2002,38,1.85,"Color",5,22,19,0,0,0,13219,0,0,0,0,0,0,0,0,13219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1619",1619,7,13220,2009,13,1.85,"Color",12,14,17,0,1,0,13220,0,0,0,0,0,0,1,0,13220,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1620",1620,5.5,13260,2000,18,1.85,"Color",13,50,12,0,0,0,13260,0,0,0,0,0,0,0,0,13260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1621",1621,6.7,13271,2014,25,1.85,"Color",18,23,15,0,0,0,13271,0,0,0,0,0,0,0,0,13271,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"1622",1622,6.7,13293,1998,18,1.85,"Color",42,11,14,0,0,0,13293,0,0,0,0,0,0,0,0,13293,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1623",1623,7.2,13300,2002,8,2.35,"Color",22,12,9,0,0,0,13300,0,0,0,0,0,0,0,0,13300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1624",1624,6.6,13320,2013,7,2.35,"Color",20,16,20,0,0,0,13320,0,0,0,0,0,0,0,0,13320,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1625",1625,6.4,13328,1997,10,2.35,"Color",22,18,21,0,0,0,13328,0,0,0,0,0,0,0,0,13328,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1626",1626,5.7,13335,1996,16,2.35,"Color",32,18,13,0,0,0,13335,0,0,0,0,0,1,0,0,13335,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1627",1627,6.5,13356,2012,12,2.35,"Color",35,24,11,0,0,0,13356,0,0,0,0,1,0,0,0,13356,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"1628",1628,7.6,13358,2002,8,1.85,"Color",5,15,12,0,0,0,13358,0,0,0,0,0,0,0,0,13358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1629",1629,6.7,13364,1999,12,1.85,"Color",12,18,16,0,0,0,13364,0,0,0,0,0,0,0,0,13364,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"1630",1630,4.6,13373,2002,14,1.85,"Color",21,11,17,0,1,0,13373,0,0,0,0,0,0,0,0,13373,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1631",1631,6.6,13391,1972,12,2.35,"Color",21,14,13,0,1,0,13391,0,0,0,0,0,0,0,0,13391,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1632",1632,7.4,13396,2005,10,2.35,"Color",20,22,9,0,0,0,13396,0,0,0,0,0,0,0,0,13396,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1633",1633,5.9,13418,1993,14,1.85,"Color",13,29,13,0,0,0,13418,0,0,0,0,0,0,0,0,13418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1634",1634,5.8,13424,1999,11,1.85,"Color",6,24,15,0,0,0,13424,0,0,0,0,0,0,0,0,13424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1635",1635,5.9,13428,2007,9,1.85,"Color",22,9,12,0,0,0,13428,0,0,0,0,0,0,0,0,13428,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
