"imdb_score","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","dummy_R","dummy_PG.13","dummy_Approved","dummy_TV.G","dummy_TV.14","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter"
5.5,1998,19,1.85,"Color",30,25,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,15000000,84,95,9859,3,1080
6.6,2013,11,1.85,"Color",6,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,102,838,9109,0,66132
5.6,2000,11,2.35,"Color",26,20,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45000000,107,281,1260,5,2383
4.9,2002,7,2.35,"Color",36,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25000000,99,30,14079,3,2339
6.1,2008,10,2.35,"Color",14,17,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,111,26,4068,1,116228
7.4,1987,11,1.85,"Color",11,21,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15000000,126,96,3656,2,9551
4.7,2013,17,1.85,"Color",12,9,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,100,172,18683,0,13213
8.1,1993,13,1.85,"Color",22,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14600000,101,2201,1826,1,6268
4.8,2008,16,1.85,"Color",32,24,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38000000,97,67,12958,2,6766
8,1990,18,2.35,"Color",23,13,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,22000000,236,1073,2423,1,13516
6.8,1988,10,1.85,"Color",28,24,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1100000,92,286,3390,1,103477
5.4,2003,13,1.85,"Color",6,23,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35200000,95,114,20095,1,10211
3.9,2011,10,1.85,"Color",13,17,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2450000,105,339,19839,0,26869
7.6,1989,6,1.85,"Color",16,35,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,126,2173,2652,0,14907
8.1,2001,12,2.35,"Color",21,11,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4500000,133,1799,574,1,5327
7.3,2008,11,2.35,"Black and White",21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,40000000,130,177,10852,0,9681
5.9,2006,6,2.35,"Color",6,16,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4800000,93,1963,1147,0,2650
5.4,1994,14,1.85,"Color",35,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,110,48,7214,2,59241
6.6,2012,16,2.35,"Color",14,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,122,1098,4850,8,2584
7.1,2007,13,2.35,"Color",23,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16500000,120,229,8249,1,4964
6.1,2015,5,2.35,"Color",21,35,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19000000,93,55,54489,1,6017
5.2,2004,17,2.35,"Color",20,29,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,105,131,17493,1,6555
7.1,2016,10,2.35,"Color",27,13,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5000000,95,877,1526,0,1376
6.9,1995,10,1.85,"Color",21,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30250000,105,76,864,4,4035
6.2,2009,7,1.85,"Color",20,25,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8000000,92,610,9345,6,2999
4.1,2002,23,2.35,"Color",22,15,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15000000,94,242,1442,5,2899
7.4,1985,7,1.85,"Color",28,18,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,12000000,112,344,4316,1,3380
7.7,1989,7,1.85,"Color",42,28,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9000000,137,571,9027,1,9902
8.3,1968,21,2.2,"Color",24,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000000,161,65,822,0,58525
6.4,2007,13,2.35,"Color",16,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32000000,98,242,4547,1,7296
5.7,2002,8,2.35,"Color",26,17,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20000000,118,227,6826,0,16454
3.3,1998,11,1.85,"Color",19,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000000,93,161,6428,1,12216
7.6,1990,24,2.35,"Color",25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000,135,675,1432,1,4838
5.2,2001,13,1.85,"Color",6,15,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45000000,83,95,3801,7,10667
6.4,2001,14,1.85,"Color",6,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,108,201,3854,0,1552
8,1998,15,2.35,"Color",5,22,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2900000,113,290,20770,0,156394
6.7,2016,19,1.85,"Color",34,29,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,50000000,139,313,1632,1,6647
7,2007,14,2.35,"Black and White",21,16,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20000000,135,573,4806,0,79008
3,2006,10,1.85,"Color",6,24,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,99,23,60845,0,16090
7.1,2012,25,2.35,"Color",22,14,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,20000000,127,2450,1490,1,593
5.9,1984,34,1.85,"Color",15,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1800000,97,205,4346,0,17452
7.3,2009,8,2.35,"Color",15,24,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,111,2575,2801,2,1739
8,2013,18,2.35,"Color",15,16,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5000000,117,4283,1517,0,2168
5.1,2006,22,2.35,"Color",21,21,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30000000,95,192,8579,1,7584
6.3,2001,16,2.35,"Color",28,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,113,107,7386,0,17109
7.6,1963,31,2.76,"Color",29,14,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9400000,197,33,2633,0,5607
3.3,2002,10,1.85,"Color",12,18,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,93,253,7370,1,911989
4.8,2016,11,2.35,"Color",6,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,102,1129,2714,4,40
5.2,2008,7,1.85,"Color",23,16,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8000000,90,97,5117,1,14165
6.6,2014,25,2.35,"Color",12,12,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19800000,103,647,2899,8,200
4.7,2014,16,2.35,"Color",33,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4000000,94,4,26449,1,167478
3.1,2015,15,2.35,"Color",22,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3440000,90,4,21863,1,37320
4.5,2015,9,2.35,"Color",5,29,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13500000,129,264,13208,0,5268
7.4,2016,8,2.35,"Color",25,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,50000000,144,26,853,0,4584
7.4,2011,14,1.66,"Color",13,23,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3500000,112,3785,1413,0,7875
7,1998,14,1.85,"Color",5,18,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000,127,107,20392,3,2628
5.7,2012,17,2.35,"Color",20,12,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35000000,105,509,9145,5,367
5.9,2001,11,1.85,"Color",28,21,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,40000000,114,196,3217,2,6053
8.2,1980,16,2.35,"Black and White",15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5000000,124,595,2627,1,2729
2.4,2000,17,2.35,"Color",23,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44000000,119,402,3124,0,545924
2.1,2006,9,1.85,"Color",12,23,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5600000,95,21,32549,6,22192
7.3,1998,20,1.85,"Color",22,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10000000,110,59,20700,0,5334
7.7,1964,18,1.75,"Black and White",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,560000,87,233,10476,1,11005
7.6,2000,15,2.35,"Color",11,16,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7000000,102,2259,592,1,1764
8.1,2013,4,2.35,"Color",28,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,38000000,123,1969,2122,0,4153
6.8,1993,8,1.85,"Color",22,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42000000,154,386,4113,0,1905
6.7,2012,28,2.35,"Color",33,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,55000000,88,4,9199,0,4463
4.4,2013,14,2.35,"Color",26,24,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17500000,93,235,35164,5,8238
7.5,2007,16,2.35,"Color",13,28,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19400000,125,335,5820,0,35045
7.7,1996,21,1.85,"Color",13,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16500000,136,638,2195,2,4548
7.9,1982,26,1.85,"Color",13,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10500000,120,1923,1244,0,2768
6.8,2006,22,2.35,"Color",19,20,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10000000,118,8,9582,0,3605
6.1,2016,26,2.35,"Color",21,13,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18000000,94,204,3103,10,18444
7,1997,21,1.85,"Color",12,22,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000000,97,1,84537,0,2860
7.9,2007,8,2.35,"Color",21,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8000000,121,3327,894,1,12271
7.2,2003,13,1.85,"Color",12,15,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,125,493,6977,1,5780
5.1,2002,18,1.85,"Color",14,29,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43000000,90,93,5238,3,130663
6.4,1999,8,1.85,"Color",18,25,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,15000000,112,39,12517,1,5906
6.2,2009,4,2.35,"Color",20,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23000000,100,141,12002,1,43474
7.4,1999,15,2.35,"Color",22,18,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,52000000,118,389,3541,1,24361
6.8,1996,31,1.85,"Color",32,18,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12000000,81,28,11784,0,7875
7.6,2007,8,1.85,"Color",6,29,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,119,3730,469,2,4808
9.3,1994,24,1.85,"Color",11,22,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25000000,142,2540,236,0,5510
7.2,1951,9,1.37,"Color",31,25,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7623000,171,92,11393,0,6346
4.5,2001,19,1.85,"Color",6,21,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,87,99,6020,1,6298
8.8,1980,46,2.35,"Color",31,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,18000000,127,3597,1226,0,5473
7,2006,11,1.85,"Color",27,22,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2000000,116,274,4121,2,4263
5.6,2003,21,1.85,"Color",28,10,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8000000,109,66,11373,2,2735
7.6,1978,12,1.85,"Color",6,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,109,1143,1015,6,3504
4.8,2004,4,1.85,"Color",6,23,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000000,99,39,6174,1,5204
6.4,2003,28,1.85,"Color",14,18,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50000000,116,363,2676,2,2216
5.6,2004,10,2.35,"Color",22,21,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8550000,119,184,11073,2,6054
7,2008,11,1.85,"Color",30,18,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25000000,85,4603,1940,0,5314
6.8,2003,8,1.85,"Color",5,24,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500000,100,639,3014,2,3704
7.7,2012,12,1.85,"Color",20,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7000000,109,2083,2922,2,1622
4.5,2008,15,1.85,"Color",29,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,35000000,82,733,7256,6,7353
7.1,2006,14,1.85,"Color",28,28,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,13000000,125,101,13718,2,8987
8.2,1998,16,1.85,"Color",12,21,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15000000,117,2127,685,1,1366
6.7,2001,14,1.85,"Color",13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,119,57,6592,1,2983
5.7,2014,18,1.85,"Color",6,44,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000,109,962,3966,1,3288
6.9,2016,10,2.35,"Color",6,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4900000,81,644,2173,0,5987
2.6,2013,86,1.85,"Color",6,35,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,80,0,32764,0,56372
6.4,2000,17,1.85,"Color",20,20,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,128,80,11670,3,3713
7.2,2011,9,1.85,"Color",20,34,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3200000,105,1838,6711,4,8102
7.7,2003,9,2.35,"Color",5,20,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,108,18,5628,0,1545
7.3,1991,9,2.35,"Color",14,18,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35000000,128,669,1775,0,7626
6.9,2001,30,2.35,"Color",6,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22000000,104,324,4084,5,4043
7.1,2009,24,2.35,"Color",28,22,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,39000000,107,569,3694,1,9355
4.4,1994,16,2.35,"Color",25,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50000000,101,59,6570,1,6927
8.1,2008,19,2.35,"Color",5,17,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,158,3010,1078,0,8485
4.9,2008,9,1.85,"Color",12,20,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16500000,114,174,8185,4,1958
8.5,1981,23,2.35,"Color",16,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,115,3065,662,1,14907
6.3,1997,5,2.35,"Color",31,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,55000000,135,461,6255,1,51633
6.1,2001,16,1.85,"Color",14,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000,90,539,2359,0,11524
4.9,1981,12,1.85,"Color",6,18,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,119,543,1286,0,3124
6.3,1998,15,1.85,"Color",21,29,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10000000,100,164,5349,0,2270
6.3,2013,20,2.35,"Color",15,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2000000,105,89,4224,0,5000
7,2014,18,2.35,"Color",38,29,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5000000,112,352,6210,1,22770
8,2010,10,2.35,"Color",14,24,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13000000,108,12449,1028,1,2586
6.7,1994,10,1.66,"Color",21,14,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13000000,95,121,3036,4,1054
7.1,2011,11,1.85,"Color",31,35,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,45000000,103,3067,6103,3,22605
6.3,2010,12,2.35,"Color",20,14,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,20000000,105,1204,7045,1,48231
7,1981,12,1.85,"Color",31,16,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,5000000,103,379,5722,0,11084
6.6,1999,37,2.35,"Color",29,15,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33000000,95,206,3069,1,3736
6.6,2008,15,2.35,"Color",18,20,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20000000,110,560,3125,1,3752
6.9,2009,17,2.35,"Color",12,12,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8000000,91,435,4927,0,8628
5.6,2011,13,2.35,"Color",24,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,49900000,102,2176,4086,3,343
7.1,2013,9,2.35,"Color",20,27,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1066167,90,788,1448,0,6377
6.7,2000,12,2.35,"Color",19,29,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000000,115,455,6128,2,18697
6.2,2004,11,2.35,"Color",5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23000000,141,221,197,2,25775
6.8,2011,5,2.35,"Color",21,34,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,30000000,111,2112,2533,0,10898
7.2,2008,25,1.85,"Color",20,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,118,2820,1200,1,4125
6.6,2017,10,2.35,"Color",28,29,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,26000000,115,125,1864,5,4125
7.5,2006,13,2.35,"Color",37,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,15000000,107,168,10505,2,25717
4.4,2000,7,1.85,"Color",14,17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,82,1,29865,1,23564
7.7,2007,25,2.35,"Color",32,24,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6000000,121,1603,5392,1,216815
